teacher_policy,split,episode_id,step_id,selected_action_id,selected_action_name,teacher_score,teacher_margin,predicted_delay,predicted_energy,predicted_reward,deadline_met,semantic_target,semantic_match,priority_score,semantic_confidence,state_snr_norm,state_task_size_norm,state_cpu_cycles_norm,state_battery_norm,state_edge_load_norm,state_edge_energy_norm,prior_local,prior_edge_25,prior_edge_50,prior_edge_75,prior_edge_full,prior_cloud
teacher_energy_greedy,train,24,43,1,edge_25,0.093828,-0.060916,0.49558,0.047472,102.630228,1,edge,1,0.616286,0.567963,1.0,0.091658,0.0625,0.997542,0.048169,0.994632,0.072006,0.157201,0.213997,0.242395,0.242395,0.072006
teacher_energy_greedy,train,16,25,3,edge_75,0.327154,0.0,1.860784,0.158483,66.846463,1,edge,1,0.148678,0.832196,1.0,0.74862,0.462722,0.998589,0.101837,0.997805,0.027967,0.152797,0.236016,0.277626,0.277626,0.027967
teacher_energy_greedy,train,9,39,5,cloud,0.161252,1.194424,1.868225,0.017571,-10.553667,1,local,0,0.118189,0.527559,1.0,0.730262,0.866541,0.997836,0.121788,0.998198,0.606299,0.07874,0.07874,0.07874,0.07874,0.07874
teacher_energy_greedy,train,41,34,5,cloud,1.262363,0.254823,1.698002,0.054153,-56.267572,0,local,0,0.559428,0.84775,1.0,0.802036,0.744848,0.998119,0.034197,0.998695,0.873125,0.025375,0.025375,0.025375,0.025375,0.025375
teacher_energy_greedy,train,18,7,5,cloud,0.12339,1.151462,1.135173,0.004774,23.438257,1,local,0,0.144022,0.649481,1.0,0.263567,0.512813,0.999635,0.040344,0.999986,0.707901,0.05842,0.05842,0.05842,0.05842,0.05842
teacher_energy_greedy,train,9,36,3,edge_75,0.368859,0.0,3.192851,0.217164,24.27056,1,edge,1,0.879753,0.8487,1.0,0.428563,0.838447,0.998011,0.147713,0.998701,0.025217,0.152522,0.237392,0.279827,0.279827,0.025217
teacher_energy_greedy,train,0,11,1,edge_25,0.099493,-0.048854,0.564051,0.057511,95.37268,1,edge,1,0.157765,0.68862,1.0,0.811938,0.069708,0.99941,0.082282,0.999923,0.051897,0.15519,0.224052,0.258483,0.258483,0.051897
teacher_energy_greedy,train,30,2,4,edge_100,1.752804,0.0,4.184196,0.049216,-83.988419,0,edge,1,0.783859,0.949603,1.0,0.850843,0.814211,0.999879,0.0,1.0,0.008399,0.15084,0.2458,0.29328,0.29328,0.008399
teacher_energy_greedy,train,30,30,1,edge_25,0.288584,-0.164919,1.074605,0.105363,86.691884,1,edge,1,0.397534,0.873905,1.0,0.079993,0.139734,0.998343,0.075426,0.998928,0.021016,0.152102,0.239492,0.283187,0.283187,0.021016
teacher_energy_greedy,train,6,20,2,edge_50,0.030611,-0.012225,0.182871,0.01825,113.183276,1,edge,1,0.309896,0.516572,1.0,0.466042,0.02971,0.998831,0.234183,0.997191,0.080571,0.158057,0.209714,0.235543,0.235543,0.080571
teacher_energy_greedy,train,31,9,3,edge_75,0.325114,-0.126539,2.666254,0.181008,33.370622,1,edge,1,0.111978,0.72011,1.0,0.298936,0.699464,0.999496,0.184895,0.998847,0.046648,0.154665,0.226676,0.262681,0.262681,0.046648
teacher_energy_greedy,train,34,47,5,cloud,0.191342,1.227441,1.759287,0.021097,7.230336,1,cloud,1,0.532673,0.888363,1.0,0.880058,0.808547,0.997362,0.117645,0.996462,0.018606,0.018606,0.018606,0.018606,0.018606,0.906969
teacher_energy_greedy,train,23,4,0,local,0.109832,-0.070893,0.587763,0.058776,99.626596,1,local,1,0.835042,0.662309,1.0,0.579841,0.058776,0.999776,0.0492,0.99951,0.718591,0.056282,0.056282,0.056282,0.056282,0.056282
teacher_energy_greedy,train,26,45,5,cloud,0.068235,0.047336,0.869519,0.026796,53.500131,1,cloud,1,0.687829,0.750323,1.0,0.389071,0.357963,0.997301,0.190682,0.994169,0.041613,0.041613,0.041613,0.041613,0.041613,0.791936
teacher_energy_greedy,train,23,15,1,edge_25,0.137447,-0.076194,0.454148,0.04294,116.30933,1,edge,1,0.704493,0.905973,1.0,0.010627,0.057191,0.999163,0.120872,0.998995,0.015671,0.151567,0.242164,0.287463,0.287463,0.015671
teacher_energy_greedy,train,32,20,5,cloud,0.173952,1.198224,1.697001,0.025673,17.334275,1,cloud,1,0.661647,0.930029,1.0,0.565148,0.772827,0.998813,0.158103,0.997297,0.011662,0.011662,0.011662,0.011662,0.011662,0.941691
teacher_energy_greedy,train,40,47,3,edge_75,0.212984,-0.075253,1.667203,0.114889,62.426259,1,edge,1,0.3839,0.503493,1.0,0.53148,0.431321,0.997348,0.145686,0.994204,0.082751,0.158275,0.208624,0.233799,0.233799,0.082751
teacher_energy_greedy,train,36,23,5,cloud,0.19155,1.259948,1.926539,0.002127,-1.39722,1,local,0,0.7796,0.653285,1.0,0.086893,0.911142,0.998697,0.174523,0.998063,0.711071,0.057786,0.057786,0.057786,0.057786,0.057786
teacher_energy_greedy,train,1,44,0,local,0.320599,-0.218872,1.908784,0.190878,54.658185,1,local,1,0.296751,0.827151,1.0,0.914294,0.190878,0.996922,0.233003,0.995253,0.855959,0.028808,0.028808,0.028808,0.028808,0.028808
teacher_energy_greedy,train,23,44,4,edge_100,0.144724,0.0,2.631311,0.014825,16.692784,1,local,0,0.59576,0.530276,1.0,0.866563,0.517369,0.997586,0.096549,0.99684,0.608564,0.078287,0.078287,0.078287,0.078287,0.078287
teacher_energy_greedy,train,8,47,5,cloud,0.17563,1.212605,1.418951,0.012754,8.092864,1,local,0,0.499135,0.693323,1.0,0.584433,0.646722,0.997343,0.108571,0.997427,0.744436,0.051113,0.051113,0.051113,0.051113,0.051113
teacher_energy_greedy,train,25,8,1,edge_25,0.432806,-0.301389,2.39049,0.236719,39.154852,1,edge,1,0.458576,0.853464,1.0,0.055466,0.315251,0.999544,0.045212,0.999641,0.024423,0.152442,0.237789,0.280462,0.280462,0.024423
teacher_energy_greedy,train,14,30,5,cloud,0.141795,0.25655,1.751134,0.041977,14.245943,1,cloud,1,0.929493,0.778422,1.0,0.79508,0.78359,0.998257,0.141224,0.996895,0.03693,0.03693,0.03693,0.03693,0.03693,0.815351
teacher_energy_greedy,train,12,46,4,edge_100,0.164199,0.0,2.723029,0.00265,9.684458,1,local,0,0.133666,0.656636,1.0,0.086707,0.541674,0.997438,0.1092,0.99971,0.713863,0.057227,0.057227,0.057227,0.057227,0.057227
teacher_energy_greedy,train,11,48,2,edge_50,1.77369,-0.234625,2.07637,0.209009,5.729186,0,edge,1,0.427955,0.527818,1.0,0.327085,0.408966,0.997222,0.077534,0.996532,0.078697,0.15787,0.210651,0.237042,0.237042,0.078697
teacher_energy_greedy,train,21,27,3,edge_75,0.173323,-0.015372,0.851489,0.067087,110.677498,1,edge,1,0.49465,0.910394,1.0,0.684924,0.208805,0.998458,0.081102,0.998895,0.014934,0.151493,0.242533,0.288052,0.288052,0.014934
teacher_energy_greedy,train,40,36,2,edge_50,1.919648,-0.361306,3.614529,0.359036,-70.902431,0,edge,1,0.727032,0.678677,1.0,0.011414,0.71786,0.997972,0.160578,0.995852,0.053554,0.155355,0.223223,0.257157,0.257157,0.053554
teacher_energy_greedy,train,30,11,5,cloud,1.22463,0.303817,1.926893,0.00307,-37.351962,0,local,0,0.386474,0.744009,1.0,0.110092,0.910377,0.999379,0.0,1.0,0.786674,0.042665,0.042665,0.042665,0.042665,0.042665
teacher_energy_greedy,train,40,30,5,cloud,0.190614,1.2254,1.320854,0.015196,14.469076,1,cloud,1,0.550038,0.676359,1.0,0.805563,0.59523,0.998321,0.144428,0.996363,0.05394,0.05394,0.05394,0.05394,0.05394,0.730299
teacher_energy_greedy,train,29,12,5,cloud,0.148811,1.164975,0.86785,0.010745,38.268792,1,cloud,1,0.374701,0.856843,1.0,0.902443,0.37318,0.999347,0.06744,0.999929,0.02386,0.02386,0.02386,0.02386,0.02386,0.880702
teacher_energy_greedy,train,12,36,0,local,0.121172,-0.059647,0.416019,0.041602,115.443667,1,local,1,0.690091,0.936633,1.0,0.470217,0.041602,0.998009,0.084404,0.995382,0.947194,0.010561,0.010561,0.010561,0.010561,0.010561
teacher_energy_greedy,train,8,22,2,edge_50,0.022404,-0.002094,0.102076,0.011107,115.547365,1,edge,1,0.376143,0.60091,1.0,0.338898,0.01406,0.998768,0.081654,0.998975,0.066515,0.156651,0.216742,0.246788,0.246788,0.066515
teacher_energy_greedy,train,7,5,2,edge_50,0.179879,-0.096491,1.029797,0.105319,89.825137,1,edge,1,0.773801,0.629506,1.0,0.416525,0.202293,0.999737,0.172452,0.998637,0.061749,0.156175,0.219125,0.250601,0.250601,0.061749
teacher_energy_greedy,train,20,44,4,edge_100,0.134752,0.0,1.637343,0.007369,49.890186,1,local,0,0.22442,0.642631,1.0,0.534664,0.322023,0.997381,0.216761,0.995233,0.702192,0.059562,0.059562,0.059562,0.059562,0.059562
teacher_energy_greedy,train,18,40,5,cloud,1.399249,0.407273,1.064467,0.000967,-19.779722,0,local,0,0.540543,0.932437,1.0,0.043808,0.481267,0.997769,0.151236,0.996133,0.943697,0.011261,0.011261,0.011261,0.011261,0.011261
teacher_energy_greedy,train,25,11,2,edge_50,0.148394,-0.091946,0.984586,0.098903,93.730404,1,edge,1,0.880611,0.524034,1.0,0.356422,0.190492,0.999352,0.114473,0.999453,0.079328,0.157933,0.210336,0.236538,0.236538,0.079328
teacher_energy_greedy,train,2,32,5,cloud,0.09002,0.098249,0.865179,0.007608,50.967779,1,cloud,1,0.607732,0.765319,1.0,0.368014,0.374981,0.998277,0.131717,0.997717,0.039114,0.039114,0.039114,0.039114,0.039114,0.804432
teacher_energy_greedy,train,29,26,5,cloud,1.284849,0.352422,1.319913,0.010412,-68.985875,0,local,0,0.890528,0.807368,1.0,0.903268,0.599545,0.998546,0.203181,0.998035,0.839473,0.032105,0.032105,0.032105,0.032105,0.032105
teacher_energy_greedy,train,12,25,5,cloud,0.052969,0.051437,1.023973,0.011421,50.146052,1,cloud,1,0.850485,0.726325,1.0,0.387841,0.450566,0.998593,0.221886,0.995987,0.045613,0.045613,0.045613,0.045613,0.045613,0.771937
teacher_energy_greedy,train,9,15,5,cloud,0.114319,0.262411,1.745716,0.024403,-17.698919,1,local,0,0.215889,0.916474,1.0,0.978782,0.798455,0.999162,0.05587,0.999791,0.930395,0.013921,0.013921,0.013921,0.013921,0.013921
teacher_energy_greedy,train,22,6,3,edge_75,0.201608,-0.079281,1.687361,0.117337,67.233203,1,edge,1,0.677008,0.613503,1.0,0.612301,0.43552,0.999678,0.082264,0.999408,0.064416,0.156442,0.217792,0.248467,0.248467,0.064416
teacher_energy_greedy,train,22,49,5,cloud,1.230856,0.274825,1.338366,0.018113,-14.090423,0,cloud,1,0.403179,0.72168,1.0,0.985769,0.60107,0.997206,0.085675,0.996147,0.046387,0.046387,0.046387,0.046387,0.046387,0.768067
teacher_energy_greedy,train,16,27,3,edge_75,1.541521,-0.011619,2.130086,0.157176,-26.335618,0,edge,1,0.873476,0.613689,1.0,0.318228,0.549037,0.998471,0.117675,0.997527,0.064385,0.156439,0.217807,0.248492,0.248492,0.064385
teacher_energy_greedy,train,24,44,5,cloud,0.108388,0.188242,1.10672,0.012001,28.866542,1,local,0,0.940427,0.659792,1.0,0.441158,0.491359,0.997488,0.099498,0.99462,0.716493,0.056701,0.056701,0.056701,0.056701,0.056701
teacher_energy_greedy,train,12,3,5,cloud,0.202811,1.266051,1.878591,0.006894,-21.404567,1,edge,0,0.393178,0.754623,1.0,0.255593,0.882402,0.999842,0.20924,0.998932,0.040896,0.15409,0.229552,0.267283,0.267283,0.040896
teacher_energy_greedy,train,21,33,5,cloud,0.109927,0.108508,0.927906,0.019615,46.768902,1,cloud,1,0.783088,0.923233,1.0,0.679741,0.394338,0.998136,0.1069,0.998748,0.012794,0.012794,0.012794,0.012794,0.012794,0.936028
teacher_energy_greedy,train,0,25,2,edge_50,1.757563,-0.45437,4.561032,0.453781,-95.397957,0,edge,1,0.738226,0.776378,1.0,0.017565,0.907136,0.99849,0.278156,0.99786,0.03727,0.153727,0.231365,0.270184,0.270184,0.03727
teacher_energy_greedy,train,25,24,4,edge_100,0.163208,0.0,2.724608,0.017822,12.071919,1,local,0,0.521044,0.531217,1.0,0.877095,0.534815,0.998602,0.096503,0.998774,0.609348,0.07813,0.07813,0.07813,0.07813,0.07813
teacher_energy_greedy,train,24,33,3,edge_75,1.528514,-0.027718,2.283368,0.161953,-0.0523,0,edge,1,0.452986,0.636133,1.0,0.703558,0.590889,0.998107,0.188047,0.995321,0.060645,0.156064,0.219678,0.251484,0.251484,0.060645
teacher_energy_greedy,train,37,46,2,edge_50,0.275875,-0.189732,1.964923,0.196982,69.569222,1,edge,1,0.906536,0.80786,1.0,0.278562,0.38687,0.99736,0.178837,0.99509,0.032023,0.153202,0.233988,0.274381,0.274381,0.032023
teacher_energy_greedy,train,14,34,0,local,0.345128,-0.256736,2.307438,0.230744,33.286133,1,local,1,0.871624,0.560493,1.0,0.575293,0.230744,0.998033,0.11305,0.996814,0.633744,0.073251,0.073251,0.073251,0.073251,0.073251
teacher_energy_greedy,train,4,28,5,cloud,0.155321,1.194795,1.295992,0.005657,-4.279002,1,edge,0,0.631563,0.927953,1.0,0.299932,0.592339,0.998472,0.017908,0.997894,0.012008,0.151201,0.243996,0.290394,0.290394,0.012008
teacher_energy_greedy,train,1,10,3,edge_75,0.365482,0.0,2.956893,0.203594,15.12004,1,edge,1,0.420172,0.638036,1.0,0.680631,0.772644,0.999314,0.180766,0.998578,0.060327,0.156033,0.219836,0.251738,0.251738,0.060327
teacher_energy_greedy,train,0,15,2,edge_50,1.607514,-0.332039,3.382007,0.338687,-67.543896,0,local,0,0.589482,0.806366,1.0,0.294372,0.670224,0.999132,0.119484,0.999721,0.838639,0.032272,0.032272,0.032272,0.032272,0.032272
teacher_energy_greedy,train,23,30,4,edge_100,0.143178,0.0,2.774595,0.014374,2.369489,1,local,0,0.105102,0.718088,1.0,0.824178,0.546266,0.998324,0.153877,0.99764,0.765073,0.046985,0.046985,0.046985,0.046985,0.046985
teacher_energy_greedy,train,27,25,4,edge_100,0.181826,0.0,1.936691,0.012687,33.250114,1,local,0,0.544801,0.737627,1.0,0.445343,0.37989,0.998538,0.177774,0.997868,0.781356,0.043729,0.043729,0.043729,0.043729,0.043729
teacher_energy_greedy,train,24,31,3,edge_75,1.602382,-0.115823,3.565932,0.240254,-59.837962,0,edge,1,0.622655,0.623592,1.0,0.25885,0.940076,0.998254,0.117262,0.996072,0.062735,0.156273,0.218633,0.249812,0.249812,0.062735
teacher_energy_greedy,train,15,24,3,edge_75,0.118395,-0.037936,0.899789,0.070957,121.915633,1,edge,1,0.955363,0.94552,1.0,0.881534,0.220075,0.998647,0.215904,0.996455,0.00908,0.150908,0.24546,0.292736,0.292736,0.00908
teacher_energy_greedy,val,42,0,5,cloud,0.119637,0.239383,1.39463,0.008868,29.011281,1,cloud,1,0.367533,0.923945,1.0,0.496839,0.638447,1.0,0.0,1.0,0.012676,0.012676,0.012676,0.012676,0.012676,0.936621
teacher_energy_greedy,val,42,1,2,edge_50,0.077732,-0.05081,0.555541,0.054835,98.463387,1,edge,1,0.1498,0.648292,1.0,0.259219,0.105071,0.999949,0.0,1.0,0.058618,0.155862,0.220691,0.253106,0.253106,0.058618
teacher_energy_greedy,val,42,2,5,cloud,0.151413,1.175643,1.522357,0.017344,-26.845809,1,edge,0,0.141537,0.797387,1.0,0.967401,0.693835,0.999894,0.06,0.999958,0.033769,0.153377,0.233116,0.272985,0.272985,0.033769
teacher_energy_greedy,val,42,3,5,cloud,0.092149,0.103993,1.711454,0.014982,13.733527,1,cloud,1,0.641572,0.822428,1.0,0.873313,0.790745,0.999842,0.0492,0.999958,0.029595,0.029595,0.029595,0.029595,0.029595,0.852023
teacher_energy_greedy,val,42,4,5,cloud,0.064723,0.086433,1.595148,0.000597,9.385253,1,local,0,0.370835,0.725034,1.0,0.034221,0.746977,0.99979,0.040344,0.999958,0.770862,0.045828,0.045828,0.045828,0.045828,0.045828
teacher_energy_greedy,val,42,5,5,cloud,0.080368,0.094057,1.199663,0.007022,27.838652,1,cloud,1,0.326155,0.53259,1.0,0.391744,0.542809,0.99974,0.033082,0.999958,0.077902,0.077902,0.077902,0.077902,0.077902,0.610492
teacher_energy_greedy,val,42,6,3,edge_75,0.167039,-0.057941,1.306447,0.091712,84.519739,1,edge,1,0.844196,0.671337,1.0,0.612291,0.334085,0.99969,0.027127,0.999958,0.054777,0.155478,0.222611,0.256178,0.256178,0.054777
teacher_energy_greedy,val,42,7,0,local,0.480493,-0.405068,3.375073,0.337507,1.815165,1,local,1,0.103134,0.855052,1.0,0.192935,0.337507,0.99963,0.082244,0.999758,0.87921,0.024158,0.024158,0.024158,0.024158,0.024158
teacher_energy_greedy,val,42,8,0,local,0.176812,-0.105184,0.617055,0.061705,105.466495,1,local,1,0.771475,0.873877,1.0,0.511397,0.061705,0.999547,0.06744,0.999758,0.894897,0.021021,0.021021,0.021021,0.021021,0.021021
teacher_energy_greedy,val,42,9,0,local,0.092549,-0.038315,0.198212,0.019821,121.484751,1,local,1,0.797735,0.769181,1.0,0.435574,0.019821,0.999491,0.055301,0.999758,0.807651,0.03847,0.03847,0.03847,0.03847,0.03847
teacher_energy_greedy,val,42,10,4,edge_100,0.153036,0.0,3.520358,0.011032,-18.945591,1,local,0,0.101517,0.601211,1.0,0.636855,0.697017,0.999439,0.045347,0.999758,0.667676,0.066465,0.066465,0.066465,0.066465,0.066465
teacher_energy_greedy,val,42,11,5,cloud,0.133735,1.179257,1.887097,0.002575,-3.246014,1,local,0,0.707249,0.737123,1.0,0.151174,0.890973,0.999387,0.137184,0.9992,0.780936,0.043813,0.043813,0.043813,0.043813,0.043813
teacher_energy_greedy,val,42,12,2,edge_50,0.149611,-0.101486,1.053754,0.103956,71.96481,1,cloud,0,0.321193,0.579069,1.0,0.170827,0.205068,0.999337,0.112491,0.9992,0.070155,0.070155,0.070155,0.070155,0.070155,0.649224
teacher_energy_greedy,val,42,13,5,cloud,0.102415,0.198753,1.120222,0.002772,21.348386,1,local,0,0.369556,0.812289,1.0,0.1678,0.507339,0.999277,0.152243,0.999118,0.843574,0.031285,0.031285,0.031285,0.031285,0.031285
teacher_energy_greedy,val,42,14,4,edge_100,1.825626,-0.04393,3.124098,0.01656,-60.436558,0,edge,1,0.814491,0.662232,1.0,0.959246,0.615103,0.999227,0.124839,0.999118,0.056295,0.155629,0.221853,0.254964,0.254964,0.056295
teacher_energy_greedy,val,42,15,0,local,0.316664,-0.25075,2.198068,0.219807,38.359188,1,local,1,0.763366,0.663047,1.0,0.915583,0.219807,0.999175,0.202368,0.998626,0.719206,0.056159,0.056159,0.056159,0.056159,0.056159
teacher_energy_greedy,val,42,16,3,edge_75,0.060243,-6e-05,0.203076,0.019937,127.418862,1,edge,1,0.318613,0.721743,1.0,0.840519,0.037351,0.999103,0.165942,0.998626,0.046376,0.154638,0.226812,0.262899,0.262899,0.046376
teacher_energy_greedy,val,42,17,5,cloud,0.100221,0.112934,1.490547,0.014835,5.800738,1,cloud,1,0.110925,0.5439,1.0,0.909086,0.680439,0.999051,0.196072,0.998603,0.076017,0.076017,0.076017,0.076017,0.076017,0.619916
teacher_energy_greedy,val,42,18,5,cloud,0.167396,1.22042,1.563565,0.003131,7.375738,1,edge,0,0.758238,0.623668,1.0,0.191854,0.728652,0.998999,0.160779,0.998603,0.062722,0.156272,0.218639,0.249822,0.249822,0.062722
teacher_energy_greedy,val,42,19,3,edge_75,0.335737,-0.131955,2.772973,0.190058,24.637479,1,edge,1,0.855923,0.527921,1.0,0.706468,0.724224,0.998949,0.131839,0.998603,0.07868,0.157868,0.21066,0.237056,0.237056,0.07868
teacher_energy_greedy,val,42,20,0,local,0.121805,-0.086367,0.807108,0.080711,104.187966,1,local,1,0.800882,0.869324,1.0,0.760021,0.080711,0.99888,0.168108,0.998169,0.891103,0.021779,0.021779,0.021779,0.021779,0.021779
teacher_energy_greedy,val,42,21,5,cloud,0.157215,1.177516,1.085268,0.014163,-9.401134,1,edge,0,0.392396,0.860616,1.0,0.843124,0.478471,0.998822,0.137849,0.998169,0.023231,0.152323,0.238385,0.281415,0.281415,0.023231
teacher_energy_greedy,val,42,22,4,edge_100,0.153084,0.0,2.848838,0.015019,14.2417,1,edge,1,0.821675,0.514814,1.0,0.891804,0.560762,0.998771,0.113036,0.998169,0.080864,0.158086,0.209568,0.235309,0.235309,0.080864
teacher_energy_greedy,val,42,23,4,edge_100,0.155394,0.0,3.082444,0.014886,-8.131811,1,local,0,0.599572,0.877536,1.0,0.889473,0.608589,0.998719,0.192689,0.99772,0.897946,0.020411,0.020411,0.020411,0.020411,0.020411
teacher_energy_greedy,val,42,24,3,edge_75,0.349798,0.0,2.901893,0.194254,29.652677,1,edge,1,0.39353,0.845435,1.0,0.261352,0.764049,0.998668,0.258005,0.997233,0.025761,0.152576,0.23712,0.279391,0.279391,0.025761
teacher_energy_greedy,val,42,25,5,cloud,0.082975,0.100146,1.187988,0.004975,38.415039,1,cloud,1,0.40944,0.720697,1.0,0.293701,0.539019,0.998598,0.271564,0.996775,0.046551,0.046551,0.046551,0.046551,0.046551,0.767247
teacher_energy_greedy,val,42,26,5,cloud,0.108729,0.236337,1.38936,0.005459,8.380711,1,local,0,0.317731,0.809652,1.0,0.334147,0.639221,0.998548,0.222683,0.996775,0.841377,0.031725,0.031725,0.031725,0.031725,0.031725
teacher_energy_greedy,val,42,27,5,cloud,0.13982,1.173747,1.195256,0.004908,17.572539,1,local,0,0.66357,0.744971,1.0,0.306468,0.54272,0.998497,0.1826,0.996775,0.787475,0.042505,0.042505,0.042505,0.042505,0.042505
teacher_energy_greedy,val,42,28,2,edge_50,0.20429,-0.115749,1.219959,0.121979,64.448611,1,cloud,0,0.327779,0.680157,1.0,0.413801,0.237337,0.998447,0.149732,0.996775,0.053307,0.053307,0.053307,0.053307,0.053307,0.733464
teacher_energy_greedy,val,42,29,5,cloud,0.06603,0.07112,1.162392,0.009706,35.558867,1,cloud,1,0.233878,0.910149,1.0,0.576965,0.52149,0.998384,0.18278,0.99668,0.014975,0.014975,0.014975,0.014975,0.014975,0.925124
teacher_energy_greedy,val,42,30,2,edge_50,0.190248,-0.057481,0.560081,0.054353,79.772102,1,cloud,0,0.450026,0.897076,1.0,0.137433,0.106467,0.998333,0.14988,0.99668,0.017154,0.017154,0.017154,0.017154,0.017154,0.91423
teacher_energy_greedy,val,42,31,1,edge_25,0.192659,-0.149205,1.323559,0.130117,68.924213,1,edge,1,0.341496,0.617887,1.0,0.117304,0.172828,0.998278,0.182901,0.996637,0.063686,0.156369,0.218157,0.249052,0.249052,0.063686
teacher_energy_greedy,val,42,32,5,cloud,0.128011,1.17195,2.007491,0.003081,5.95343,1,cloud,1,0.922326,0.563857,1.0,0.187979,0.950664,0.998215,0.209979,0.996603,0.072691,0.072691,0.072691,0.072691,0.072691,0.636547
teacher_energy_greedy,val,42,33,5,cloud,0.119815,1.152638,1.804141,0.007049,-1.535338,1,edge,0,0.753806,0.565872,1.0,0.423417,0.845022,0.998165,0.172183,0.996603,0.072355,0.157235,0.213823,0.242116,0.242116,0.072355
teacher_energy_greedy,val,42,34,3,edge_75,0.253558,-0.106142,2.164986,0.146042,44.168701,1,edge,1,0.392344,0.563838,1.0,0.354628,0.566403,0.998114,0.14119,0.996603,0.072694,0.157269,0.213653,0.241845,0.241845,0.072694
teacher_energy_greedy,val,42,35,2,edge_50,0.199867,-0.141486,1.44199,0.142141,50.077635,1,cloud,0,0.3505,0.896503,1.0,0.074107,0.283102,0.998049,0.175776,0.996263,0.017249,0.017249,0.017249,0.017249,0.017249,0.913753
teacher_energy_greedy,val,42,36,2,edge_50,0.322292,-0.194119,1.961396,0.195719,37.885609,1,cloud,0,0.410475,0.517328,1.0,0.097136,0.389891,0.997985,0.204136,0.99615,0.080445,0.080445,0.080445,0.080445,0.080445,0.597774
teacher_energy_greedy,val,42,37,0,local,0.321203,-0.266487,2.196579,0.219658,50.337792,1,local,1,0.601384,0.949377,1.0,0.194028,0.219658,0.997916,0.227392,0.995994,0.957814,0.008437,0.008437,0.008437,0.008437,0.008437
teacher_energy_greedy,val,42,38,0,local,0.267315,-0.194745,1.300247,0.130025,64.391004,1,local,1,0.344295,0.575826,1.0,0.142803,0.130025,0.997844,0.186461,0.995994,0.646522,0.070696,0.070696,0.070696,0.070696,0.070696
teacher_energy_greedy,val,42,39,3,edge_75,0.291608,0.0,1.674367,0.116073,60.45986,1,edge,1,0.331909,0.594506,1.0,0.655571,0.432034,0.997781,0.152898,0.995994,0.067582,0.156758,0.216209,0.245934,0.245934,0.067582
teacher_energy_greedy,val,42,40,4,edge_100,0.174131,0.0,3.468871,0.014356,0.229881,1,edge,1,0.673674,0.784205,1.0,0.860518,0.685077,0.997719,0.185376,0.995735,0.035966,0.153597,0.232017,0.271227,0.271227,0.035966
