task_id,device_id,arrival_time,deadline,data_size,cpu_cycles,priority,location_x,location_y,raw_location_x,raw_location_y,server_id,server_cpu_utilization,server_mem_utilization,execution_time_s,alibaba_duration_s,difficulty_score,reference_best_case_delay_s,deadline_window_proxy_s,edge_execution_anchor_s,target_edge_service_s,task_name,job_name,task_type_raw,service_class,field_source_arrival_time,field_source_location,field_source_execution_time,field_source_server_context,field_source_workload,field_proxy_deadline,field_proxy_data_size,field_proxy_cpu_cycles,field_proxy_priority,fusion_mode,decision_balance,service_class_mode,arrival_rank,mobility_rank,server_load_score,size_bits,cpu_norm_hint,size_norm_hint
2900,9,444665.0,444665.12,106,90361108,0,616.4154069870726,659.2430140164261,41.90031167,12.47273833,5,37.0,88.0,0.2781569957733154,11.0,0.29959,0.044951981625,0.12,0.2781569957733154,0.09036110809743403,M3_2,j_4937,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.580116023204641,0.4888888888888889,0.5485,868352.0,0.16638506732672506,0.1765209241245683
2901,9,444665.0,444665.12,106,40000000,0,598.5690837019412,685.152697742584,41.89678316,12.4821987,22,39.0,88.0,0.1205279827117919,4.0,0.26648499999999997,0.03078792,0.12,0.1205279827117919,0.03775777101212737,M6,j_4937,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5803160632126425,0.45925925925925926,0.5615,868352.0,0.0,0.1765209241245683
2902,1,444669.0,444669.66496593994,2662,1301717846,3,666.4247750649675,670.9192246533678,41.91019934,12.47700165,13,40.0,93.0,0.4116950035095215,103.0,0.46473999999999993,0.8567679841875,0.6649659399513146,0.4116950035095215,0.6508589234232902,M9_8,j_141389,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5805161032206442,0.671604938271605,0.5855,21807104.0,0.7110339448274394,0.9139281341455565
2903,9,444716.0,444716.4694425981,646,788871011,1,616.4154069870726,659.2430140164261,41.90031167,12.47273833,7,38.0,93.0,0.307046890258789,2.0,0.53461,0.34094069184375003,0.4694425981260582,0.307046890258789,0.39443550569534297,M1,j_147996,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5807161432286457,0.4888888888888889,0.5725,5292032.0,0.6087780654637929,0.5899858570091443
2904,9,444724.0,444724.4573556099,646,1016114418,2,759.5633520342601,671.9853691784684,41.92861436,12.47739093,12,39.0,90.0,0.3998608589172363,1.0,0.520585,0.4048529000625,0.4573556099214921,0.3998608589172363,0.5080572094273567,M1,j_23632,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5809161832366473,0.49382716049382713,0.5684999999999999,5292032.0,0.6604613024097975,0.5899858570091443
2905,1,444858.0,444858.7368151508,2662,1563999539,3,688.3335847222796,758.1058717007754,41.91453107,12.508836,5,44.0,90.0,0.4353740215301513,1.0,0.636925,0.93053471034375,0.7368151508122434,0.4353740215301513,0.7819997698590158,R5_4,j_87178,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.581116223244649,0.6395061728395062,0.601,21807104.0,0.7485116794358797,0.9139281341455565
2906,1,444900.0,444900.436508942,646,993126797,2,615.8095390523597,631.8121955525827,41.90019188,12.46272255,27,41.0,91.0,0.3908147811889648,1.0,0.520585,0.39838763165625,0.4365089420056062,0.3908147811889648,0.49656339875698086,M1,j_150809,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5813162632526505,0.5481481481481482,0.585,5292032.0,0.6557893055089373,0.5899858570091443
2907,1,444904.0,444904.67615018226,2271,1489526411,3,725.2300770711162,736.3879698320095,41.92182611,12.50090617,14,38.0,92.0,0.4236769676208496,1.0,0.606285,0.8375200230937501,0.6761501822835077,0.4236769676208496,0.7447632055133581,R2_1,j_137979,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5815163032606522,0.6049382716049383,0.569,18604032.0,0.7385506147712565,0.8775867275824463
2908,1,444920.0,444920.5583122404,1755,917893889,3,735.0533412848748,654.4227962703903,41.92376833,12.47097833,1,40.0,83.0,0.3076348304748535,92.0,0.39348500000000003,0.58163925628125,0.5583122404231965,0.3076348304748535,0.45894694456160073,R8_7,j_71284,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5817163432686537,0.5185185185185185,0.5505,14376960.0,0.6397055071838621,0.8186216105391367
2909,1,444950.0,444950.4224052732,646,806486118,1,577.4889864672638,702.0552020830648,41.89261528,12.48837029,14,34.0,93.0,0.3173680305480957,1.0,0.520585,0.34589494068750004,0.4224052731659681,0.3173680305480957,0.4032430590939522,M1,j_18060,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5819163832766553,0.528395061728395,0.5465,5292032.0,0.6132869245612347,0.5899858570091443
2910,9,444955.0,444955.5182019285,646,887057231,0,759.5633520342601,671.9853691784684,41.92861436,12.47739093,24,42.0,90.0,0.3425116539001465,3.0,0.54493,0.36855556621875,0.5182019285522727,0.3425116539001465,0.44352861598491666,M1,j_14679,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.582116423284657,0.49382716049382713,0.588,5292032.0,0.6327285547211872,0.5899858570091443
2911,1,445211.0,445211.379666359,646,683302812,1,670.7617961353425,668.002527327804,41.91105684,12.47593668,27,38.0,89.0,0.3055410385131836,609.0,0.368185,0.311249635875,0.3796663589642215,0.3055410385131836,0.34165140614986417,M3_2,j_121317,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5823164632926585,0.5753086419753086,0.5585,5292032.0,0.5794460612243172,0.5899858570091443
2912,1,445235.0,445235.60793218913,2271,1199968982,3,725.2300770711162,736.3879698320095,41.92182611,12.50090617,14,36.0,94.0,0.3996832370758056,20.0,0.40092,0.7560819961875,0.60793218914702,0.3996832370758056,0.5999844913363456,M1,j_128293,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5825165033006602,0.6049382716049383,0.563,18604032.0,0.6944167421150917,0.8775867275824463
2913,8,445251.0,445251.12,106,57151499,0,538.2709360524925,653.5038874873508,41.88486123,12.47064281,30,33.0,91.0,0.1786129474639892,7.0,0.28564,0.035611779093750004,0.12,0.1786129474639892,0.05715149925184248,R3_1,j_150619,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5827165433086617,0.43209876543209874,0.5329999999999999,868352.0,0.07285314990748208,0.1765209241245683
2914,1,445269.0,445269.43763486797,1755,1169042891,3,670.7617961353425,668.002527327804,41.91105684,12.47593668,9,35.0,93.0,0.3858959674835205,390.0,0.41177,0.65227491309375,0.43763486794699547,0.3858959674835205,0.584521445646882,J10_16,j_36927,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5829165833166633,0.5753086419753086,0.5529999999999999,14376960.0,0.6890857982383529,0.8186216105391367
2915,1,445278.0,445278.48603736854,646,777275686,0,666.8228706083673,667.2990768004936,41.91027805,12.47567983,15,39.0,91.0,0.305873155593872,1.0,0.520585,0.3376795066875,0.4860373685269093,0.305873155593872,0.3886378434002399,M1,j_11668,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.583116623324665,0.5777777777777777,0.5720000000000001,5292032.0,0.6057547736503102,0.5899858570091443
2916,1,445546.0,445546.4764241637,646,912046084,1,575.3352445635751,651.0548334459561,41.89218945,12.46974859,1,37.0,94.0,0.35890793800354,1.0,0.520585,0.37558368112499996,0.47642416365884616,0.35890793800354,0.4560230424082279,M1,j_30036,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5833166633326665,0.5654320987654321,0.5695,5292032.0,0.6384006013808857,0.5899858570091443
2917,1,445546.0,445546.4934040685,646,1024507274,2,670.7617961353425,668.002527327804,41.91105684,12.47593668,9,41.0,90.0,0.3987619876861572,2.0,0.53461,0.40721339081249996,0.4934040685214299,0.3987619876861572,0.5122536370015145,M1,j_8915,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5835167033406682,0.5753086419753086,0.5815,5292032.0,0.6621407689950233,0.5899858570091443
2918,1,445784.0,445784.72879062075,1031,1082987265,0,573.9742544763358,705.4053903545592,41.89192036,12.48959354,19,41.0,93.0,0.4067130088806152,2.0,0.5813900000000001,0.49462408828125,0.7287906207680374,0.4067130088806152,0.5414936328935622,M3,j_86997,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5837167433486697,0.5259259259259259,0.5920000000000001,8445952.0,0.673474528391523,0.696931167262462
2919,1,445797.0,445797.4194566551,646,816287150,2,616.3052491807742,631.8161667547007,41.90028989,12.462724,30,43.0,94.0,0.3212249279022217,1.0,0.520585,0.3486514809375,0.419456655101298,0.3212249279022217,0.40814357501864434,M1,j_125183,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5839167833566713,0.5432098765432098,0.6084999999999999,5292032.0,0.6157531960862224,0.5899858570091443
2920,1,445843.0,445843.55663485767,1755,896567799,3,101.61075304733708,569.6670452850329,41.79852637,12.44003157,29,38.0,90.0,0.3063631057739258,28.0,0.370595,0.57564129346875,0.5566348576753793,0.3063631057739258,0.4482838997542858,M1,j_122401,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.584116823364673,0.5382716049382716,0.5619999999999999,14376960.0,0.6349059067911421,0.8186216105391367
2921,1,446001.0,446001.26136010524,646,232259901,0,735.0533412848748,654.4227962703903,41.92376833,12.47097833,23,38.0,92.0,0.1101629734039306,13.0,0.304165,0.18439381715625,0.2613601052374141,0.1101629734039306,0.1161299508583545,R5_4,j_20375,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5843168633726745,0.5185185185185185,0.569,5292032.0,0.3591302128058671,0.5899858570091443
2922,1,446153.0,446153.57433250395,1031,1051370154,2,735.0533412848748,654.4227962703903,41.92376833,12.47097833,17,38.0,93.0,0.3990428447723388,1.0,0.567365,0.48573177581249993,0.5743325039366071,0.3990428447723388,0.5256850772035122,M3,j_167078,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5845169033806762,0.5185185185185185,0.5725,8445952.0,0.6674251820253233,0.696931167262462
2923,1,446153.0,446153.6811447949,2271,1500691383,3,441.96949479590893,639.479518730471,41.86582086,12.46552211,18,37.0,93.0,0.4268527030944824,1.0,0.606285,0.8406601714687499,0.6811447949355648,0.4268527030944824,0.7503456919640302,R4_3,j_167078,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5847169433886777,0.582716049382716,0.566,18604032.0,0.7400752939899785,0.8775867275824463
2924,1,446177.0,446177.73825068504,1755,1536023448,3,616.228523105372,631.8769124533417,41.90027472,12.46274618,27,42.0,91.0,0.4133400917053222,120.0,0.68645,0.7554881947500001,0.7382506850282147,0.4133400917053222,0.7680117241442203,M1,j_113725,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5849169833966793,0.5407407407407407,0.5915,14376960.0,0.7448265261780047,0.8186216105391367
2925,1,446227.0,446227.30729102716,646,584500922,3,616.3052491807742,631.8161667547007,41.90028989,12.462724,16,33.0,92.0,0.2772340774536133,13.0,0.304165,0.2834616043125,0.30729102716873463,0.2772340774536133,0.29225046125888826,R2_1,j_31821,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.585117023404681,0.5432098765432098,0.5364999999999999,5292032.0,0.5475588603529357,0.5899858570091443
2926,1,446302.0,446302.6581048172,1755,1358970686,3,598.5690837019412,685.152697742584,41.89678316,12.4821987,12,46.0,82.0,0.3905901908874511,3.0,0.5917100000000001,0.7056921054375,0.6581048172003638,0.3905901908874511,0.6794853431999683,M1,j_25688,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5853170634126825,0.5925925925925926,0.586,14376960.0,0.719821977969901,0.8186216105391367
2927,9,446401.0,446401.3156613947,355,779221831,2,722.7227984061603,682.896205922623,41.92133038,12.48137479,7,38.0,92.0,0.3057570457458496,4.0,0.52425,0.28458973996875,0.31566139467062393,0.3057570457458496,0.38961091554164884,MergeTask,j_112594,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5855171034206841,0.48641975308641977,0.569,2908160.0,0.6062653358225245,0.45302702948428425
2928,1,446648.0,446648.5707554012,1031,1082307457,2,741.5019731970762,652.9758271557533,41.92504333,12.47045,8,37.0,91.0,0.4107849597930908,1.0,0.567365,0.49443289228125004,0.570755401247146,0.4107849597930908,0.5411537285578252,M1,j_26071,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5857171434286857,0.5160493827160494,0.5589999999999999,8445952.0,0.6733463275387989,0.696931167262462
2929,1,447141.0,447141.38452729175,646,682334327,1,532.2552475847417,700.4318568190812,41.88367183,12.48777756,3,42.0,89.0,0.305941104888916,393.0,0.36514,0.31097724946875,0.38452729173306105,0.305941104888916,0.34116716370582584,R4_3,j_70590,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5859171834366873,0.5012345679012346,0.5845,5292032.0,0.5791564740668006,0.5899858570091443
2930,9,447328.0,447328.12,106,40000000,0,722.7227984061603,682.896205922623,41.92133038,12.48137479,25,36.0,88.0,0.11151123046875,1.0,0.2314,0.03078792,0.12,0.11151123046875,0.03356376525878906,M1,j_87956,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.586117223444689,0.48641975308641977,0.542,868352.0,0.0,0.1765209241245683
2931,1,447418.0,447418.12,106,40000000,0,616.3052491807742,631.8161667547007,41.90028989,12.462724,25,32.0,92.0,0.1148598194122314,2.0,0.245425,0.03078792,0.12,0.1148598194122314,0.03513547518342732,M6,j_11245,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5863172634526905,0.5432098765432098,0.53,868352.0,0.0,0.1765209241245683
2932,1,447494.0,447494.1296450944,106,87308547,0,373.2816517399335,949.1404401479552,41.85224015,12.57858821,16,42.0,83.0,0.2762150764465332,5.0,0.27454,0.04409344884375,0.12964509440419097,0.2762150764465332,0.08730854729890823,M1,j_81425,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5865173034606921,0.5555555555555556,0.5634999999999999,868352.0,0.15936864903199144,0.1765209241245683
2933,1,447506.0,447506.5739821724,1031,1047569106,2,731.609822421258,739.9411550008558,41.92308749,12.50220354,8,41.0,88.0,0.3976001739501953,1.0,0.567365,0.48466273106249996,0.573982172439018,0.3976001739501953,0.5237845531558991,M1,j_105108,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5867173434686938,0.6024691358024692,0.5745,8445952.0,0.6666857034368473,0.696931167262462
2934,9,447582.0,447582.2232622896,646,245429824,2,722.7227984061603,682.896205922623,41.92133038,12.48137479,25,41.0,87.0,0.1146750450134277,24.0,0.32011,0.18809785799999998,0.22326228961879147,0.1146750450134277,0.12271491241931913,M6_5,j_142296,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.5869173834766953,0.48641975308641977,0.5710000000000001,5292032.0,0.3703910078342467,0.5899858570091443
